Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Study_Efficiency
25,69,2,2,1,7,70,1,0,1,3,3.0,0,1,4,0,1.0,3.0,0,65,3.125
14,68,3,2,0,6,65,2,1,1,3,2.0,0,0,3,1,2.0,1.0,1,63,2.0
20,77,2,2,0,5,98,1,1,2,1,3.0,1,0,2,0,3.0,3.0,0,67,3.3333333333333335
1,69,3,2,1,6,97,2,1,1,1,2.0,0,1,3,0,1.0,1.0,0,61,0.14285714285714285
14,83,2,1,1,6,82,2,1,0,2,2.0,0,1,2,0,1.0,1.0,0,65,2.0
18,75,1,3,1,8,95,2,1,1,1,1.0,0,0,2,0,2.0,1.0,0,66,2.0
13,78,2,3,1,8,88,3,1,0,3,1.0,0,0,3,0,2.0,1.0,1,66,1.4444444444444444
30,81,2,1,1,5,67,2,1,1,3,3.0,0,-1,1,0,1.0,1.0,1,69,5.0
11,68,2,2,0,6,80,2,1,2,2,2.0,0,1,3,0,2.0,2.0,0,63,1.5714285714285714
17,66,1,3,0,6,61,2,1,1,3,2.0,0,1,6,0,3.0,1.0,1,65,2.4285714285714284
21,95,1,1,0,10,84,1,1,0,3,2.0,0,0,4,1,1.0,1.0,1,67,1.9090909090909092
29,77,3,3,1,7,52,2,1,2,3,2.0,0,-1,3,1,1.0,1.0,0,69,3.625
11,76,1,2,1,5,92,2,1,4,2,1.0,0,-1,2,0,3.0,1.0,1,65,1.8333333333333333
27,61,2,2,0,6,79,2,1,1,1,2.0,0,1,3,0,1.0,2.0,1,65,3.857142857142857
20,80,3,1,1,6,53,2,1,0,1,2.0,0,0,2,0,2.0,2.0,1,65,2.857142857142857
14,82,2,3,1,8,94,1,1,2,1,3.0,0,-1,5,0,2.0,3.0,0,67,1.5555555555555556
23,82,1,2,1,8,94,2,1,1,2,2.0,0,-1,2,1,1.0,1.0,1,66,2.5555555555555554
21,88,2,3,0,7,93,2,1,4,1,2.0,0,1,3,0,1.0,1.0,0,72,2.625
16,67,2,3,0,7,89,3,1,3,1,2.0,0,1,3,0,2.0,1.0,1,66,2.0
20,70,2,2,1,7,84,1,0,2,2,3.0,1,0,4,0,2.0,3.0,1,65,2.5
18,92,3,2,1,7,70,2,1,1,1,2.0,0,0,3,0,1.0,2.0,1,69,2.25
21,98,2,1,0,4,57,2,1,2,3,1.0,0,0,2,0,1.0,1.0,0,68,4.2
24,65,2,1,0,7,64,1,1,1,3,2.0,0,0,1,0,3.0,1.0,1,64,3.0
30,80,1,3,0,6,67,2,1,3,2,2.0,0,-1,4,0,2.0,2.0,0,69,4.285714285714286
13,69,2,1,1,5,68,1,1,0,3,2.0,0,1,1,1,1.0,2.0,0,59,2.1666666666666665
33,62,3,2,1,10,78,2,1,0,2,2.0,1,1,3,0,1.0,2.0,0,68,3.0
8,73,2,2,0,7,60,2,0,0,3,2.0,1,0,3,0,1.0,1.0,0,60,1.0
19,66,2,3,0,7,59,2,1,1,3,2.0,0,-1,3,0,1.0,3.0,1,62,2.375
24,88,1,2,1,6,86,1,1,0,1,1.0,0,-1,3,0,2.0,1.0,1,67,3.4285714285714284
22,81,1,3,1,8,50,3,1,4,2,2.0,1,1,5,0,1.0,3.0,0,68,2.4444444444444446
16,66,2,3,1,5,57,3,1,3,2,2.0,0,1,3,0,1.0,2.0,0,64,2.6666666666666665
19,60,2,3,1,7,72,3,1,3,1,3.0,0,1,3,0,1.0,2.0,0,65,2.375
17,92,1,1,1,6,57,2,1,2,2,2.0,1,1,2,1,1.0,2.0,0,65,2.4285714285714284
16,67,3,2,0,8,98,2,1,0,1,1.0,0,0,3,0,1.0,1.0,0,63,1.7777777777777777
25,84,2,1,1,6,84,1,1,2,2,3.0,0,1,3,0,1.0,1.0,1,70,3.5714285714285716
22,73,1,2,1,9,72,1,1,3,2,2.0,0,1,3,0,1.0,1.0,0,66,2.2
16,83,2,3,1,7,56,1,1,4,3,2.0,0,1,3,0,1.0,1.0,0,68,2.0
25,73,1,1,0,8,69,2,1,3,2,2.0,1,1,3,0,1.0,1.0,0,66,2.7777777777777777
22,63,1,1,0,8,83,2,1,3,2,2.0,1,-1,1,0,2.0,1.0,1,63,2.4444444444444446
25,69,3,2,1,9,98,2,1,1,1,2.0,0,-1,3,1,2.0,2.0,0,66,2.5
24,68,2,2,1,6,74,2,1,1,2,2.0,0,0,3,0,1.0,1.0,0,65,3.4285714285714284
15,77,2,2,1,8,85,3,1,1,1,2.0,0,1,2,0,3.0,2.0,1,66,1.6666666666666667
17,86,3,1,1,4,60,3,1,2,3,1.0,1,1,3,1,2.0,2.0,0,67,3.4
24,71,2,2,1,7,81,2,1,0,1,2.0,1,1,3,0,1.0,1.0,1,66,3.0
24,60,1,2,0,6,62,3,1,4,1,3.0,0,-1,3,0,1.0,1.0,0,63,3.4285714285714284
20,81,2,2,1,5,60,1,1,3,2,2.0,0,1,4,1,1.0,1.0,1,66,3.3333333333333335
21,84,2,2,0,6,75,1,0,1,3,2.0,0,1,3,0,2.0,2.0,1,67,3.0
28,99,2,2,1,6,61,2,0,1,1,2.0,0,1,3,0,1.0,1.0,1,71,4.0
16,84,2,3,1,7,86,2,1,1,1,2.0,1,0,2,0,1.0,1.0,0,67,2.0
23,79,2,3,1,6,97,2,1,1,3,1.0,0,0,4,0,1.0,2.0,1,69,3.2857142857142856
19,83,2,2,1,7,70,2,1,2,1,2.0,0,-1,4,1,3.0,1.0,0,67,2.375
19,97,3,2,1,6,66,3,1,2,2,2.0,1,1,2,0,2.0,2.0,0,72,2.7142857142857144
27,93,3,1,0,6,59,3,1,2,1,2.0,1,-1,4,0,1.0,1.0,0,70,3.857142857142857
25,73,2,3,1,7,70,1,1,0,1,2.0,1,0,4,0,3.0,2.0,1,67,3.125
25,69,1,3,1,7,78,2,1,0,1,3.0,0,-1,3,0,1.0,3.0,0,64,3.125
28,71,2,2,0,8,69,3,1,1,2,3.0,1,0,1,0,2.0,2.0,0,67,3.111111111111111
20,80,1,3,0,8,81,2,1,3,2,2.0,1,-1,4,0,3.0,1.0,1,69,2.2222222222222223
24,90,1,1,0,7,83,2,1,0,1,2.0,1,1,3,0,2.0,1.0,1,68,3.0
18,80,2,2,0,8,55,1,1,2,1,1.0,0,0,3,0,1.0,2.0,1,63,2.0
22,63,2,3,1,7,85,2,1,4,3,3.0,0,-1,3,0,2.0,1.0,0,68,2.75
19,89,3,2,1,7,95,2,1,0,2,2.0,0,1,3,0,1.0,1.0,1,70,2.375
21,92,2,1,1,8,51,1,1,0,2,2.0,0,0,2,0,2.0,2.0,1,66,2.3333333333333335
24,72,3,3,0,6,78,3,1,0,1,3.0,0,-1,6,0,1.0,1.0,0,68,3.4285714285714284
15,87,3,1,1,4,80,3,1,0,1,2.0,1,1,3,0,2.0,1.0,1,67,3.0
33,77,1,3,1,5,85,2,1,0,1,2.0,1,0,5,0,1.0,3.0,0,69,5.5
14,96,2,1,1,9,69,3,1,0,2,2.0,1,-1,3,1,2.0,1.0,0,66,1.4
13,94,2,2,1,7,91,1,1,3,1,2.0,0,0,3,0,1.0,1.0,1,68,1.625
27,81,2,2,1,7,77,2,1,2,2,1.0,0,0,2,1,3.0,2.0,0,69,3.375
25,88,2,2,1,7,70,1,1,1,2,2.0,1,1,3,0,3.0,2.0,1,70,3.125
24,95,2,3,1,8,86,3,1,1,2,3.0,1,0,3,0,2.0,1.0,1,74,2.6666666666666665
24,80,2,3,1,7,96,3,1,0,1,3.0,0,1,0,0,2.0,2.0,0,70,3.0
20,73,2,2,1,7,91,1,1,1,2,3.0,0,0,2,0,3.0,2.0,1,66,2.5
15,90,3,2,1,8,97,2,1,1,1,3.0,1,-1,3,0,2.0,1.0,0,69,1.6666666666666667
20,69,2,3,0,6,63,1,1,0,1,2.0,0,-1,3,0,3.0,1.0,1,64,2.857142857142857
16,76,1,3,1,8,56,2,0,1,1,2.0,0,1,1,0,1.0,1.0,1,62,1.7777777777777777
26,95,1,3,0,7,77,2,1,0,2,2.0,0,0,3,0,1.0,2.0,0,70,3.25
19,89,3,2,1,7,52,2,1,2,2,2.0,0,-1,4,0,1.0,2.0,1,68,2.375
15,76,2,2,1,6,84,1,1,0,2,3.0,0,0,3,0,2.0,1.0,0,65,2.142857142857143
18,69,3,3,0,7,62,1,1,3,2,2.0,0,1,3,0,1.0,2.0,1,65,2.25
22,74,3,3,1,6,73,1,1,3,3,3.0,0,1,4,0,3.0,2.0,0,71,3.142857142857143
17,71,3,2,1,9,83,1,1,2,2,2.0,0,0,5,0,1.0,1.0,1,66,1.7
15,67,2,2,0,4,74,2,1,0,1,2.0,0,-1,3,0,2.0,2.0,1,61,3.0
21,90,1,2,1,8,62,1,1,2,2,3.0,0,-1,5,1,1.0,1.0,1,67,2.3333333333333335
21,70,1,3,1,4,94,2,1,0,1,3.0,1,0,2,0,2.0,3.0,1,65,4.2
17,78,2,3,0,8,88,2,1,0,1,2.0,0,-1,3,0,1.0,1.0,0,65,1.8888888888888888
17,75,2,3,1,6,80,2,0,1,1,2.0,1,1,5,0,1.0,2.0,1,65,2.4285714285714284
21,99,2,2,0,8,85,3,1,4,2,2.0,0,1,4,0,1.0,2.0,1,73,2.3333333333333335
11,76,2,2,1,7,71,2,0,1,2,1.0,0,0,2,0,2.0,1.0,1,62,1.375
12,63,2,3,1,5,69,1,1,0,2,3.0,0,-1,2,0,2.0,2.0,0,60,2.0
16,64,1,2,1,9,58,1,1,1,2,2.0,0,1,3,0,2.0,2.0,0,61,1.6
19,84,1,2,1,8,90,3,1,2,1,2.0,1,0,3,0,3.0,3.0,1,67,2.111111111111111
22,84,3,2,0,8,69,2,0,3,2,3.0,1,0,4,0,2.0,1.0,1,70,2.4444444444444446
29,77,1,3,0,6,85,2,1,1,2,2.0,0,1,1,0,2.0,1.0,1,69,4.142857142857143
25,77,2,1,1,8,65,3,0,0,2,2.0,0,1,5,0,2.0,3.0,0,66,2.7777777777777777
19,62,2,2,0,5,90,1,1,2,1,3.0,0,1,3,0,2.0,2.0,1,64,3.1666666666666665
20,81,3,2,1,4,55,2,1,1,3,2.0,1,1,2,0,3.0,2.0,1,68,4.0
14,80,3,2,1,5,81,2,1,1,1,2.0,0,1,4,0,3.0,3.0,0,67,2.3333333333333335
20,66,2,2,0,6,90,3,1,0,2,2.0,0,0,1,0,2.0,1.0,0,64,2.857142857142857
18,64,2,2,1,6,83,3,1,2,1,2.0,0,1,2,0,2.0,1.0,1,65,2.5714285714285716
22,65,1,3,1,6,85,2,1,2,3,2.0,0,1,3,1,3.0,1.0,0,66,3.142857142857143
15,64,2,2,1,6,76,3,1,2,2,2.0,1,1,4,1,1.0,1.0,0,63,2.142857142857143
23,84,3,2,1,6,78,1,1,2,1,1.0,0,-1,2,0,1.0,2.0,0,68,3.2857142857142856
29,68,2,3,1,4,53,2,1,1,2,2.0,1,-1,4,0,1.0,3.0,1,66,5.8
19,70,2,2,0,7,63,1,0,3,1,1.0,0,0,5,0,1.0,1.0,1,63,2.375
22,67,1,2,0,7,86,1,1,1,1,2.0,0,1,3,0,1.0,2.0,0,63,2.75
24,98,3,2,1,6,97,2,1,1,2,2.0,0,1,4,0,2.0,3.0,1,74,3.4285714285714284
18,94,2,3,1,9,77,1,1,1,2,3.0,0,1,2,0,2.0,2.0,1,70,1.8
21,69,3,3,1,7,86,2,1,2,1,2.0,1,0,3,0,1.0,1.0,1,68,2.625
20,73,2,2,1,7,84,2,1,0,2,2.0,0,0,4,0,3.0,2.0,0,66,2.5
21,68,2,1,0,8,100,1,1,0,2,2.0,0,1,4,0,1.0,3.0,1,63,2.3333333333333335
15,80,1,3,0,5,90,2,1,4,1,2.0,0,1,3,0,2.0,3.0,0,67,2.5
20,61,2,2,0,7,81,2,1,1,2,1.0,0,0,3,0,1.0,2.0,1,62,2.5
23,87,3,3,0,8,56,2,1,1,2,3.0,0,1,3,0,3.0,2.0,1,71,2.5555555555555554
29,81,3,2,0,7,68,2,1,2,2,2.0,0,0,4,0,3.0,1.0,1,72,3.625
26,96,2,2,1,5,63,2,0,1,3,2.0,1,1,2,0,3.0,1.0,1,72,4.333333333333333
33,67,2,2,1,6,93,3,1,0,1,3.0,0,0,3,0,1.0,3.0,0,68,4.714285714285714
15,92,2,1,1,7,72,1,1,1,2,2.0,0,-1,5,0,1.0,1.0,0,66,1.875
25,92,2,2,0,4,77,2,1,0,1,2.0,0,1,3,0,1.0,1.0,1,70,5.0
21,65,2,1,1,5,98,3,0,2,1,2.0,1,1,4,0,3.0,1.0,1,66,3.5
33,76,2,2,1,10,92,1,1,1,3,2.0,1,1,3,0,3.0,1.0,0,72,3.0
15,67,3,2,1,8,89,1,1,0,3,3.0,0,0,4,0,1.0,2.0,0,64,1.6666666666666667
15,70,3,2,0,9,57,2,1,1,2,2.0,1,-1,3,0,1.0,1.0,0,63,1.5
16,71,2,2,0,8,51,2,1,0,1,2.0,0,-1,2,0,3.0,3.0,0,61,1.7777777777777777
7,82,3,3,1,8,56,2,1,0,1,2.0,1,-1,2,0,1.0,3.0,1,62,0.7777777777777778
17,76,2,3,0,7,87,3,1,1,2,3.0,0,1,4,0,1.0,1.0,0,68,2.125
15,98,1,2,1,8,71,1,1,1,2,2.0,0,1,3,0,1.0,1.0,1,68,1.6666666666666667
21,65,1,2,0,9,56,3,1,1,2,2.0,0,1,5,0,1.0,2.0,1,63,2.1
22,99,2,1,1,8,87,1,1,1,2,2.0,1,0,4,0,1.0,2.0,0,70,2.4444444444444446
31,69,3,1,1,7,60,2,1,1,1,2.0,0,0,3,0,3.0,1.0,0,68,3.875
26,91,3,2,1,7,79,2,1,1,1,2.0,1,0,5,0,1.0,1.0,0,72,3.25
17,74,2,2,1,8,87,2,1,4,1,1.0,0,1,3,0,2.0,1.0,1,67,1.8888888888888888
15,66,1,3,0,6,80,2,0,1,1,2.0,1,0,1,0,2.0,1.0,1,61,2.142857142857143
23,94,1,2,0,8,100,2,0,0,1,2.0,0,0,3,0,3.0,1.0,1,69,2.5555555555555554
12,72,2,1,1,6,72,3,1,2,1,3.0,1,-1,2,0,1.0,2.0,0,61,1.7142857142857142
31,86,3,3,1,6,66,2,1,3,2,2.0,0,1,3,0,2.0,2.0,1,75,4.428571428571429
27,83,3,1,0,5,60,2,1,0,3,1.0,0,0,2,0,2.0,2.0,0,68,4.5
17,79,2,1,1,6,75,1,1,1,2,3.0,0,0,4,0,1.0,1.0,1,65,2.4285714285714284
10,80,3,2,1,6,93,3,1,4,2,2.0,0,-1,3,0,2.0,2.0,0,67,1.4285714285714286
28,89,2,3,1,10,97,3,1,3,2,1.0,0,-1,6,0,1.0,1.0,0,75,2.5454545454545454
19,64,1,2,0,6,99,2,1,1,2,2.0,0,1,3,0,2.0,1.0,1,64,2.7142857142857144
27,87,2,2,0,8,77,2,1,1,1,3.0,0,0,4,0,1.0,2.0,1,70,3.0
10,96,3,3,0,6,80,2,0,0,2,2.0,0,0,4,0,1.0,2.0,0,67,1.4285714285714286
16,62,2,2,1,7,79,1,1,2,2,2.0,0,0,3,0,1.0,1.0,1,63,2.0
20,66,3,3,0,7,73,2,1,1,2,2.0,0,-1,4,0,2.0,1.0,0,65,2.5
20,89,2,2,1,4,58,2,1,1,2,2.0,0,1,3,0,1.0,3.0,0,67,4.0
17,77,1,3,1,5,53,2,1,2,3,2.0,0,0,3,0,2.0,1.0,1,86,2.8333333333333335
24,76,1,3,0,6,72,3,1,3,2,3.0,0,0,3,1,1.0,2.0,0,67,3.4285714285714284
14,65,3,2,0,5,59,1,1,1,3,2.0,0,1,4,0,3.0,3.0,1,63,2.3333333333333335
19,80,2,2,0,7,94,2,1,0,2,1.0,0,0,3,0,2.0,2.0,0,66,2.375
21,65,3,3,0,7,88,1,1,2,1,2.0,1,0,1,0,1.0,1.0,1,65,2.625
23,79,2,2,0,5,81,2,1,1,2,2.0,1,0,3,0,1.0,1.0,0,67,3.8333333333333335
24,91,2,2,0,7,52,1,1,0,3,3.0,0,0,4,0,2.0,1.0,1,69,3.0
13,70,3,3,0,6,81,2,1,2,2,1.0,0,1,2,0,3.0,1.0,1,66,1.8571428571428572
11,79,2,2,1,7,81,2,1,1,3,2.0,0,0,2,0,1.0,2.0,1,64,1.375
28,100,3,1,1,6,72,2,1,1,1,2.0,0,-1,2,0,3.0,1.0,0,73,4.0
22,87,1,2,0,8,83,1,1,1,1,2.0,0,0,1,0,2.0,3.0,1,66,2.4444444444444446
16,94,2,2,0,9,93,1,1,1,1,2.0,0,-1,4,0,3.0,1.0,0,68,1.6
29,77,3,1,1,8,88,1,1,0,2,3.0,0,1,4,0,2.0,2.0,1,70,3.2222222222222223
21,91,3,2,0,9,74,2,1,2,1,1.0,1,-1,2,0,1.0,1.0,0,69,2.1
27,62,2,3,1,5,63,1,1,4,3,2.0,0,-1,4,0,1.0,1.0,0,67,4.5
20,65,2,1,0,6,74,1,1,0,2,2.0,1,1,3,0,2.0,2.0,1,62,2.857142857142857
32,68,2,1,0,8,97,3,1,1,1,2.0,0,1,2,0,1.0,1.0,1,68,3.5555555555555554
31,76,2,3,1,9,91,2,1,1,1,2.0,1,0,4,0,3.0,1.0,1,72,3.1
19,94,1,2,0,8,51,2,1,3,2,1.0,1,1,5,0,3.0,1.0,1,69,2.111111111111111
26,74,1,1,0,5,89,1,1,3,3,3.0,1,-1,2,0,1.0,1.0,1,66,4.333333333333333
24,86,3,3,0,6,59,2,1,1,1,2.0,0,1,3,0,1.0,2.0,0,70,3.4285714285714284
28,88,3,2,0,8,79,2,1,0,2,2.0,0,1,3,0,1.0,3.0,1,71,3.111111111111111
14,83,2,2,1,7,90,2,1,0,1,1.0,0,-1,3,0,2.0,1.0,0,65,1.75
24,74,3,2,1,6,78,2,1,3,1,3.0,0,1,3,0,2.0,1.0,0,70,3.4285714285714284
26,83,1,1,0,7,70,3,0,2,2,3.0,0,-1,4,1,1.0,2.0,1,65,3.25
9,74,2,3,0,7,66,1,1,1,3,3.0,1,0,3,0,1.0,3.0,0,62,1.125
13,63,3,2,1,5,65,2,1,2,3,2.0,1,0,2,0,1.0,3.0,1,62,2.1666666666666665
8,100,3,2,1,8,92,2,1,1,2,3.0,0,0,3,0,3.0,2.0,0,70,0.8888888888888888
18,65,2,3,1,6,91,2,0,5,1,2.0,1,0,3,0,2.0,1.0,1,66,2.5714285714285716
24,63,3,1,1,7,91,1,1,4,1,2.0,1,1,4,0,1.0,1.0,0,67,3.0
29,95,2,1,0,9,64,2,1,1,2,3.0,0,1,3,0,1.0,1.0,0,72,2.9
20,72,3,1,1,7,90,1,1,0,1,3.0,1,-1,3,0,3.0,1.0,0,66,2.5
30,86,2,1,1,8,52,2,1,2,2,2.0,0,-1,2,1,2.0,2.0,0,68,3.3333333333333335
12,73,3,2,0,5,60,2,1,1,1,2.0,0,-1,4,0,1.0,2.0,1,62,2.0
10,76,1,2,1,8,76,2,1,2,3,3.0,1,1,3,1,3.0,2.0,1,64,1.1111111111111112
20,70,2,2,0,8,70,2,1,0,1,2.0,0,0,5,0,3.0,1.0,0,65,2.2222222222222223
22,74,2,1,1,6,56,1,1,4,2,3.0,0,-1,3,0,3.0,2.0,1,66,3.142857142857143
20,76,2,1,0,7,52,2,1,2,1,3.0,1,0,3,0,1.0,1.0,0,64,2.5
8,89,2,3,1,7,81,1,1,4,1,2.0,0,0,3,0,2.0,1.0,1,67,1.0
19,80,3,2,1,7,66,1,1,4,2,2.0,0,-1,4,0,2.0,1.0,0,69,2.375
12,98,3,2,1,8,51,2,1,0,2,1.0,0,1,5,0,3.0,2.0,1,68,1.3333333333333333
24,62,2,2,0,6,72,3,1,2,1,1.0,0,0,4,0,1.0,1.0,1,64,3.4285714285714284
22,80,3,2,1,7,65,2,1,2,3,2.0,1,0,2,0,1.0,2.0,0,68,2.75
14,83,1,1,1,9,79,2,1,1,2,1.0,0,1,3,0,1.0,1.0,1,64,1.4
17,97,2,3,0,9,96,3,1,0,3,2.0,0,-1,1,0,3.0,1.0,1,71,1.7
14,62,3,3,1,8,65,1,1,3,1,2.0,0,-1,2,0,1.0,3.0,1,61,1.5555555555555556
20,83,1,2,0,7,100,2,1,4,1,2.0,0,-1,3,0,2.0,1.0,1,68,2.5
26,94,3,2,1,10,54,1,1,2,3,2.0,0,0,5,0,1.0,1.0,1,73,2.3636363636363638
14,70,3,2,1,9,54,2,0,3,2,2.0,0,1,1,0,2.0,1.0,1,64,1.4
23,95,2,2,1,7,86,2,1,3,1,2.0,0,1,4,1,3.0,3.0,1,72,2.875
17,61,2,2,1,7,87,3,1,5,2,2.0,0,0,3,0,1.0,1.0,1,65,2.125
15,89,2,2,1,6,71,2,1,1,2,3.0,0,1,4,0,1.0,1.0,0,68,2.142857142857143
19,97,3,1,1,8,64,2,1,2,1,3.0,0,1,3,0,1.0,1.0,1,71,2.111111111111111
14,86,2,1,1,8,90,2,0,3,2,2.0,0,-1,3,1,3.0,1.0,1,65,1.5555555555555556
17,78,2,2,0,8,98,1,1,2,2,2.0,1,1,2,0,1.0,1.0,1,66,1.8888888888888888
13,62,1,3,0,7,99,2,1,4,2,1.0,0,1,1,0,3.0,2.0,0,63,1.625
32,97,2,3,0,5,82,2,1,1,2,2.0,0,0,3,0,1.0,2.0,1,74,5.333333333333333
20,79,3,1,1,7,87,1,0,2,2,3.0,1,0,4,1,1.0,1.0,0,66,2.5
16,61,2,1,0,8,91,3,1,2,2,3.0,0,0,3,0,2.0,2.0,1,63,1.7777777777777777
21,88,3,2,1,6,90,3,1,2,3,2.0,1,0,4,0,1.0,2.0,1,72,3.0
19,79,2,3,0,7,100,1,1,1,3,3.0,0,1,2,0,2.0,3.0,0,69,2.375
19,65,2,3,1,9,91,2,1,1,2,3.0,0,1,4,0,2.0,1.0,1,67,1.9
24,69,1,3,0,5,83,1,1,3,1,2.0,1,0,3,0,1.0,1.0,1,66,4.0
25,63,3,2,0,7,69,2,1,0,1,3.0,1,-1,5,0,1.0,2.0,0,64,3.125
17,83,1,2,0,9,80,2,1,4,2,3.0,0,-1,2,0,2.0,1.0,0,67,1.7
17,85,2,1,0,7,94,3,1,4,1,2.0,0,1,3,0,2.0,1.0,0,69,2.125
18,80,2,1,1,6,65,2,1,2,1,3.0,0,-1,2,0,2.0,1.0,0,65,2.5714285714285716
6,93,2,2,0,7,52,3,1,0,2,2.0,0,0,2,0,2.0,1.0,0,64,0.75
11,94,2,1,1,8,66,3,0,1,3,1.0,0,0,4,0,1.0,1.0,0,65,1.2222222222222223
28,85,2,3,1,7,98,2,1,2,1,3.0,1,1,1,1,1.0,1.0,1,72,3.5
30,61,1,3,1,8,90,2,1,2,1,3.0,0,-1,2,0,1.0,2.0,0,66,3.3333333333333335
19,88,2,1,0,7,59,2,1,2,1,2.0,0,0,3,0,2.0,1.0,0,66,2.375
23,77,3,3,1,7,51,2,1,1,1,1.0,1,1,3,0,2.0,2.0,1,67,2.875
22,83,2,2,1,8,83,3,1,1,3,2.0,1,-1,3,1,3.0,2.0,1,69,2.4444444444444446
38,86,1,3,1,7,79,1,1,3,1,2.0,0,-1,3,0,1.0,1.0,1,73,4.75
27,74,2,3,0,6,54,2,1,3,2,2.0,0,0,3,0,2.0,1.0,0,69,3.857142857142857
19,97,2,1,0,8,98,2,1,1,1,2.0,1,0,4,1,1.0,1.0,1,68,2.111111111111111
14,65,1,2,1,7,81,2,1,1,1,2.0,0,1,3,0,1.0,2.0,0,61,1.75
10,87,2,1,1,6,83,2,0,0,1,2.0,0,1,4,0,1.0,1.0,1,63,1.4285714285714286
21,60,2,3,1,8,93,1,1,0,1,2.0,0,1,2,0,1.0,3.0,0,63,2.3333333333333335
15,97,1,2,1,9,67,2,1,1,1,3.0,0,0,2,0,2.0,1.0,1,68,1.5
11,65,2,3,0,7,78,2,1,2,1,2.0,0,0,3,0,3.0,1.0,0,63,1.375
16,64,3,2,1,7,79,2,1,3,2,2.0,1,1,4,1,3.0,1.0,0,66,2.0
14,73,3,2,1,5,98,2,1,2,1,2.0,0,-1,4,0,1.0,2.0,0,65,2.3333333333333335
30,75,3,3,0,7,57,3,1,0,1,2.0,0,0,1,1,2.0,1.0,0,68,3.75
25,69,2,2,1,7,88,3,1,0,1,2.0,0,-1,4,0,2.0,1.0,0,66,3.125
20,83,1,1,0,7,79,1,0,2,2,2.0,0,1,5,0,3.0,2.0,1,66,2.5
29,78,3,2,0,6,92,2,1,2,1,2.0,1,-1,4,0,1.0,1.0,1,70,4.142857142857143
20,61,1,1,1,8,92,2,1,0,2,2.0,0,-1,2,0,1.0,1.0,0,61,2.2222222222222223
15,73,2,1,1,7,51,2,1,2,1,3.0,1,-1,3,0,1.0,2.0,1,61,1.875
29,92,2,2,1,10,63,3,1,1,1,3.0,1,-1,4,0,1.0,2.0,1,71,2.6363636363636362
23,88,1,2,1,7,59,2,1,1,2,2.0,0,-1,2,0,1.0,1.0,1,67,2.875
14,89,3,3,1,4,73,2,1,2,2,3.0,0,-1,3,0,2.0,1.0,1,70,2.8
19,88,3,2,0,5,95,2,1,2,1,2.0,1,-1,4,0,2.0,2.0,1,69,3.1666666666666665
15,72,3,3,0,8,50,2,1,2,2,2.0,0,0,4,0,1.0,1.0,0,65,1.6666666666666667
12,64,3,1,1,6,74,3,1,0,2,2.0,0,1,2,0,1.0,2.0,1,61,1.7142857142857142
26,71,2,1,0,6,94,1,1,3,1,2.0,0,1,4,0,3.0,1.0,1,68,3.7142857142857144
31,93,3,1,1,5,96,2,1,2,1,2.0,0,1,2,0,1.0,1.0,1,74,5.166666666666667
12,99,2,2,0,6,83,1,1,1,2,2.0,0,-1,3,0,1.0,1.0,0,67,1.7142857142857142
23,80,2,2,1,7,91,1,1,5,3,2.0,0,-1,1,0,1.0,1.0,0,70,2.875
16,60,1,2,1,8,66,1,1,1,3,3.0,1,0,2,1,1.0,2.0,0,59,1.7777777777777777
17,66,3,3,0,5,64,1,1,0,2,3.0,1,0,2,0,2.0,1.0,1,64,2.8333333333333335
16,73,3,2,1,8,52,2,1,2,2,3.0,0,1,4,0,2.0,1.0,0,66,1.7777777777777777
15,83,1,1,1,5,75,2,1,1,2,2.0,0,0,3,0,1.0,3.0,0,63,2.5
20,63,1,1,1,8,73,1,1,0,3,2.0,0,0,3,0,2.0,1.0,0,61,2.2222222222222223
15,98,1,3,1,8,69,1,1,2,1,2.0,0,0,4,0,1.0,2.0,0,68,1.6666666666666667
22,75,2,2,0,6,56,1,1,3,2,2.0,1,1,3,0,1.0,3.0,1,65,3.142857142857143
20,97,2,3,0,5,62,2,1,1,2,2.0,1,0,4,0,1.0,3.0,1,69,3.3333333333333335
19,91,3,1,1,8,60,2,1,2,1,2.0,1,0,4,0,1.0,2.0,1,68,2.111111111111111
15,90,2,1,1,6,97,1,1,2,3,3.0,0,1,2,0,1.0,1.0,1,69,2.142857142857143
17,84,2,1,1,7,98,3,1,1,1,3.0,0,0,2,0,2.0,3.0,0,67,2.125
25,85,3,3,0,8,50,3,1,1,3,2.0,0,0,1,0,2.0,2.0,0,70,2.7777777777777777
23,86,2,2,1,8,59,1,1,1,1,2.0,0,0,3,0,3.0,2.0,0,68,2.5555555555555554
14,85,2,2,0,6,94,1,1,0,3,2.0,0,1,4,0,2.0,1.0,1,67,2.0
21,82,3,2,0,7,52,2,1,4,1,2.0,0,0,3,0,1.0,3.0,1,67,2.625
25,99,3,2,1,6,97,3,1,0,2,2.0,0,1,3,0,2.0,2.0,1,75,3.5714285714285716
10,89,1,1,1,8,69,1,1,3,1,2.0,0,-1,4,0,2.0,2.0,1,63,1.1111111111111112
